game_date,game_id,period,number_original,clock,player1,player2,known_defender,locX,locY,possession,defender_name,slug_team,slug_opp,minutes_remaining,seconds_remaining,event_type,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,shot_attempted_flag,shot_made_flag,shot_type,defense_category
2024-11-18,22400251,1,78,04:54,Norman Powell,NA,NA,143,19,1,Lindy Waters III,GSW,LAC,4,54,Missed Shot,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,78,04:54,Norman Powell,NA,NA,143,19,1,Stephen Curry,GSW,LAC,4,54,Missed Shot,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,80,04:46,Gary Payton II,NA,NA,15,24,1,Derrick Jones Jr.,LAC,GSW,4,46,Missed Shot,Running Alley Oop Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,80,04:46,Gary Payton II,NA,NA,15,24,1,Ivica Zubac,LAC,GSW,4,46,Missed Shot,Running Alley Oop Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,80,04:46,Gary Payton II,NA,NA,15,24,1,James Harden,LAC,GSW,4,46,Missed Shot,Running Alley Oop Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,80,04:46,Gary Payton II,NA,NA,15,24,1,Kris Dunn,LAC,GSW,4,46,Missed Shot,Running Alley Oop Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,80,04:46,Gary Payton II,NA,NA,15,24,1,Norman Powell,LAC,GSW,4,46,Missed Shot,Running Alley Oop Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,89,04:35,Ivica Zubac,NA,NA,-27,110,1,Buddy Hield,GSW,LAC,4,35,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,89,04:35,Ivica Zubac,NA,NA,-27,110,1,Draymond Green,GSW,LAC,4,35,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,89,04:35,Ivica Zubac,NA,NA,-27,110,1,Gary Payton II,GSW,LAC,4,35,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,89,04:35,Ivica Zubac,NA,NA,-27,110,1,Jonathan Kuminga,GSW,LAC,4,35,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,89,04:35,Ivica Zubac,NA,NA,-27,110,1,Stephen Curry,GSW,LAC,4,35,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,91,04:24,Stephen Curry,NA,NA,-205,150,1,Derrick Jones Jr.,LAC,GSW,4,24,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,91,04:24,Stephen Curry,NA,NA,-205,150,1,Ivica Zubac,LAC,GSW,4,24,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,91,04:24,Stephen Curry,NA,NA,-205,150,1,James Harden,LAC,GSW,4,24,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,91,04:24,Stephen Curry,NA,NA,-205,150,1,Kris Dunn,LAC,GSW,4,24,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,91,04:24,Stephen Curry,NA,NA,-205,150,1,Norman Powell,LAC,GSW,4,24,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,93,04:10,James Harden,NA,NA,-118,80,1,Buddy Hield,GSW,LAC,4,10,Made Shot,Step Back Jump shot,Mid-Range,Left Side(L),8-16 ft.,14,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,93,04:10,James Harden,NA,NA,-118,80,1,Draymond Green,GSW,LAC,4,10,Made Shot,Step Back Jump shot,Mid-Range,Left Side(L),8-16 ft.,14,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,93,04:10,James Harden,NA,NA,-118,80,1,Gary Payton II,GSW,LAC,4,10,Made Shot,Step Back Jump shot,Mid-Range,Left Side(L),8-16 ft.,14,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,93,04:10,James Harden,NA,NA,-118,80,1,Jonathan Kuminga,GSW,LAC,4,10,Made Shot,Step Back Jump shot,Mid-Range,Left Side(L),8-16 ft.,14,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,93,04:10,James Harden,NA,NA,-118,80,1,Stephen Curry,GSW,LAC,4,10,Made Shot,Step Back Jump shot,Mid-Range,Left Side(L),8-16 ft.,14,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,97,03:51,Gary Payton II,NA,NA,-230,52,1,Derrick Jones Jr.,LAC,GSW,3,51,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,97,03:51,Gary Payton II,NA,NA,-230,52,1,Ivica Zubac,LAC,GSW,3,51,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,97,03:51,Gary Payton II,NA,NA,-230,52,1,James Harden,LAC,GSW,3,51,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,97,03:51,Gary Payton II,NA,NA,-230,52,1,Kris Dunn,LAC,GSW,3,51,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,97,03:51,Gary Payton II,NA,NA,-230,52,1,Norman Powell,LAC,GSW,3,51,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,99,03:42,Norman Powell,James Harden,NA,-11,114,1,Buddy Hield,GSW,LAC,3,42,Made Shot,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,99,03:42,Norman Powell,James Harden,NA,-11,114,1,Draymond Green,GSW,LAC,3,42,Made Shot,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,99,03:42,Norman Powell,James Harden,NA,-11,114,1,Gary Payton II,GSW,LAC,3,42,Made Shot,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,99,03:42,Norman Powell,James Harden,NA,-11,114,1,Jonathan Kuminga,GSW,LAC,3,42,Made Shot,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,99,03:42,Norman Powell,James Harden,NA,-11,114,1,Stephen Curry,GSW,LAC,3,42,Made Shot,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,1,2pt,10-15 Ft
2024-11-18,22400251,1,101,03:31,Stephen Curry,NA,NA,36,293,0,Derrick Jones Jr.,LAC,GSW,3,31,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,101,03:31,Stephen Curry,NA,NA,36,293,0,Ivica Zubac,LAC,GSW,3,31,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,101,03:31,Stephen Curry,NA,NA,36,293,0,James Harden,LAC,GSW,3,31,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,101,03:31,Stephen Curry,NA,NA,36,293,0,Kris Dunn,LAC,GSW,3,31,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,101,03:31,Stephen Curry,NA,NA,36,293,0,Norman Powell,LAC,GSW,3,31,Missed Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,103,03:23,Jonathan Kuminga,NA,NA,239,60,1,Derrick Jones Jr.,LAC,GSW,3,23,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,103,03:23,Jonathan Kuminga,NA,NA,239,60,1,Ivica Zubac,LAC,GSW,3,23,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,103,03:23,Jonathan Kuminga,NA,NA,239,60,1,James Harden,LAC,GSW,3,23,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,103,03:23,Jonathan Kuminga,NA,NA,239,60,1,Kris Dunn,LAC,GSW,3,23,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,103,03:23,Jonathan Kuminga,NA,NA,239,60,1,Norman Powell,LAC,GSW,3,23,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,105,03:13,Ivica Zubac,NA,NA,22,62,1,Buddy Hield,GSW,LAC,3,13,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,105,03:13,Ivica Zubac,NA,NA,22,62,1,Draymond Green,GSW,LAC,3,13,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,105,03:13,Ivica Zubac,NA,NA,22,62,1,Gary Payton II,GSW,LAC,3,13,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,105,03:13,Ivica Zubac,NA,NA,22,62,1,Jonathan Kuminga,GSW,LAC,3,13,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,105,03:13,Ivica Zubac,NA,NA,22,62,1,Stephen Curry,GSW,LAC,3,13,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,128,02:49,Buddy Hield,Kyle Anderson,NA,20,14,1,Amir Coffey,LAC,GSW,2,49,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,128,02:49,Buddy Hield,Kyle Anderson,NA,20,14,1,James Harden,LAC,GSW,2,49,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,128,02:49,Buddy Hield,Kyle Anderson,NA,20,14,1,Kevin Porter Jr.,LAC,GSW,2,49,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,128,02:49,Buddy Hield,Kyle Anderson,NA,20,14,1,Mo Bamba,LAC,GSW,2,49,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,128,02:49,Buddy Hield,Kyle Anderson,NA,20,14,1,Nicolas Batum,LAC,GSW,2,49,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,130,02:29,Kevin Porter Jr.,NA,NA,91,90,1,Brandin Podziemski,GSW,LAC,2,29,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,12,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,130,02:29,Kevin Porter Jr.,NA,NA,91,90,1,Buddy Hield,GSW,LAC,2,29,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,12,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,130,02:29,Kevin Porter Jr.,NA,NA,91,90,1,Jonathan Kuminga,GSW,LAC,2,29,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,12,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,130,02:29,Kevin Porter Jr.,NA,NA,91,90,1,Kyle Anderson,GSW,LAC,2,29,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,12,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,130,02:29,Kevin Porter Jr.,NA,NA,91,90,1,Moses Moody,GSW,LAC,2,29,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,12,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,132,02:20,Jonathan Kuminga,NA,NA,-27,12,1,Amir Coffey,LAC,GSW,2,20,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,132,02:20,Jonathan Kuminga,NA,NA,-27,12,1,James Harden,LAC,GSW,2,20,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,132,02:20,Jonathan Kuminga,NA,NA,-27,12,1,Kevin Porter Jr.,LAC,GSW,2,20,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,132,02:20,Jonathan Kuminga,NA,NA,-27,12,1,Mo Bamba,LAC,GSW,2,20,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,132,02:20,Jonathan Kuminga,NA,NA,-27,12,1,Nicolas Batum,LAC,GSW,2,20,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,133,02:02,Mo Bamba,James Harden,NA,12,17,1,Brandin Podziemski,GSW,LAC,2,2,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,133,02:02,Mo Bamba,James Harden,NA,12,17,1,Buddy Hield,GSW,LAC,2,2,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,133,02:02,Mo Bamba,James Harden,NA,12,17,1,Jonathan Kuminga,GSW,LAC,2,2,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,133,02:02,Mo Bamba,James Harden,NA,12,17,1,Kyle Anderson,GSW,LAC,2,2,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,133,02:02,Mo Bamba,James Harden,NA,12,17,1,Moses Moody,GSW,LAC,2,2,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,138,01:42,Kevin Porter Jr.,NA,NA,-23,75,0,Brandin Podziemski,GSW,LAC,1,42,Missed Shot,Running Pull-Up Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,138,01:42,Kevin Porter Jr.,NA,NA,-23,75,0,Buddy Hield,GSW,LAC,1,42,Missed Shot,Running Pull-Up Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,138,01:42,Kevin Porter Jr.,NA,NA,-23,75,0,Jonathan Kuminga,GSW,LAC,1,42,Missed Shot,Running Pull-Up Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,138,01:42,Kevin Porter Jr.,NA,NA,-23,75,0,Kyle Anderson,GSW,LAC,1,42,Missed Shot,Running Pull-Up Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,138,01:42,Kevin Porter Jr.,NA,NA,-23,75,0,Moses Moody,GSW,LAC,1,42,Missed Shot,Running Pull-Up Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,144,01:25,Buddy Hield,Jonathan Kuminga,NA,-178,172,1,Amir Coffey,LAC,GSW,1,25,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,144,01:25,Buddy Hield,Jonathan Kuminga,NA,-178,172,1,James Harden,LAC,GSW,1,25,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,144,01:25,Buddy Hield,Jonathan Kuminga,NA,-178,172,1,Kevin Porter Jr.,LAC,GSW,1,25,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,144,01:25,Buddy Hield,Jonathan Kuminga,NA,-178,172,1,Mo Bamba,LAC,GSW,1,25,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,144,01:25,Buddy Hield,Jonathan Kuminga,NA,-178,172,1,Nicolas Batum,LAC,GSW,1,25,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,149,00:54.1,James Harden,NA,NA,-22,20,1,Brandin Podziemski,GSW,LAC,0,54,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,149,00:54.1,James Harden,NA,NA,-22,20,1,Buddy Hield,GSW,LAC,0,54,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,149,00:54.1,James Harden,NA,NA,-22,20,1,Jonathan Kuminga,GSW,LAC,0,54,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,149,00:54.1,James Harden,NA,NA,-22,20,1,Kyle Anderson,GSW,LAC,0,54,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,149,00:54.1,James Harden,NA,NA,-22,20,1,Moses Moody,GSW,LAC,0,54,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,157,00:35.2,Nicolas Batum,NA,NA,-175,192,1,Brandin Podziemski,GSW,LAC,0,35,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,157,00:35.2,Nicolas Batum,NA,NA,-175,192,1,Buddy Hield,GSW,LAC,0,35,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,157,00:35.2,Nicolas Batum,NA,NA,-175,192,1,Jonathan Kuminga,GSW,LAC,0,35,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,157,00:35.2,Nicolas Batum,NA,NA,-175,192,1,Kyle Anderson,GSW,LAC,0,35,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,157,00:35.2,Nicolas Batum,NA,NA,-175,192,1,Moses Moody,GSW,LAC,0,35,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,160,00:19.8,Moses Moody,Brandin Podziemski,NA,-9,17,1,Amir Coffey,LAC,GSW,0,19,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,160,00:19.8,Moses Moody,Brandin Podziemski,NA,-9,17,1,James Harden,LAC,GSW,0,19,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,160,00:19.8,Moses Moody,Brandin Podziemski,NA,-9,17,1,Kevin Porter Jr.,LAC,GSW,0,19,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,160,00:19.8,Moses Moody,Brandin Podziemski,NA,-9,17,1,Mo Bamba,LAC,GSW,0,19,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,160,00:19.8,Moses Moody,Brandin Podziemski,NA,-9,17,1,Nicolas Batum,LAC,GSW,0,19,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,162,00:00.7,Amir Coffey,NA,NA,229,31,1,Brandin Podziemski,GSW,LAC,0,0,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,162,00:00.7,Amir Coffey,NA,NA,229,31,1,Buddy Hield,GSW,LAC,0,0,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,162,00:00.7,Amir Coffey,NA,NA,229,31,1,Jonathan Kuminga,GSW,LAC,0,0,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,162,00:00.7,Amir Coffey,NA,NA,229,31,1,Kyle Anderson,GSW,LAC,0,0,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,162,00:00.7,Amir Coffey,NA,NA,229,31,1,Moses Moody,GSW,LAC,0,0,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,168,11:46,Jonathan Kuminga,Brandin Podziemski,NA,-16,10,1,Amir Coffey,LAC,GSW,11,46,Made Shot,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,168,11:46,Jonathan Kuminga,Brandin Podziemski,NA,-16,10,1,Kevin Porter Jr.,LAC,GSW,11,46,Made Shot,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,168,11:46,Jonathan Kuminga,Brandin Podziemski,NA,-16,10,1,Mo Bamba,LAC,GSW,11,46,Made Shot,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,168,11:46,Jonathan Kuminga,Brandin Podziemski,NA,-16,10,1,Nicolas Batum,LAC,GSW,11,46,Made Shot,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,168,11:46,Jonathan Kuminga,Brandin Podziemski,NA,-16,10,1,Terance Mann,LAC,GSW,11,46,Made Shot,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,170,11:24,Kevin Porter Jr.,NA,NA,5,87,1,Brandin Podziemski,GSW,LAC,11,24,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,170,11:24,Kevin Porter Jr.,NA,NA,5,87,1,Buddy Hield,GSW,LAC,11,24,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,170,11:24,Kevin Porter Jr.,NA,NA,5,87,1,Jonathan Kuminga,GSW,LAC,11,24,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,170,11:24,Kevin Porter Jr.,NA,NA,5,87,1,Kyle Anderson,GSW,LAC,11,24,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,170,11:24,Kevin Porter Jr.,NA,NA,5,87,1,Moses Moody,GSW,LAC,11,24,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,175,10:59,Terance Mann,NA,NA,-156,209,0,Brandin Podziemski,GSW,LAC,10,59,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,175,10:59,Terance Mann,NA,NA,-156,209,0,Buddy Hield,GSW,LAC,10,59,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,175,10:59,Terance Mann,NA,NA,-156,209,0,Jonathan Kuminga,GSW,LAC,10,59,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,175,10:59,Terance Mann,NA,NA,-156,209,0,Kyle Anderson,GSW,LAC,10,59,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,175,10:59,Terance Mann,NA,NA,-156,209,0,Moses Moody,GSW,LAC,10,59,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
